create table DECISIONINFO (
	DECISION_ID INT,
	USER_ID INT,
	DATE_CREATED VARCHAR2(10),
	WINNER VARCHAR2(1),
	WIN_PERCENT INT,
	COMPLETE VARCHAR2(5),
	PRIVACY VARCHAR2(7),
	STAR INT
);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (1, 69, '12/18/2017', 'A', 50, 'FALSE', 'PRIVATE', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (499, 60, '11/8/2015', 'B', 70, 'FALSE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (500, 34, '10/15/2016', 'B', 15, 'FALSE', 'PRIVATE', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (501, 15, '7/14/2018', 'B', 44, 'TRUE', 'PUBLIC', 4);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (502, 58, '3/29/2016', 'B', 36, 'FALSE', 'PUBLIC', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (503, 88, '9/18/2017', 'B', 43, 'FALSE', 'PUBLIC', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (504, 61, '12/24/2015', 'A', 70, 'TRUE', 'PRIVATE', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (505, 99, '6/6/2016', 'A', 95, 'FALSE', 'PRIVATE', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (506, 53, '9/26/2016', 'B', 30, 'TRUE', 'PUBLIC', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (507, 55, '7/5/2017', 'B', 9, 'FALSE', 'PUBLIC', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (508, 92, '8/27/2015', 'A', 5, 'FALSE', 'PUBLIC', 42);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (509, 9, '2/11/2016', 'A', 64, 'FALSE', 'PUBLIC', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (510, 10, '10/5/2016', 'B', 54, 'TRUE', 'PUBLIC', 24);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (511, 34, '6/10/2018', 'A', 5, 'FALSE', 'PUBLIC', 45);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (512, 91, '7/3/2018', 'A', 13, 'TRUE', 'PRIVATE', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (513, 68, '11/6/2016', 'A', 94, 'FALSE', 'PUBLIC', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (514, 46, '2/14/2016', 'B', 78, 'FALSE', 'PRIVATE', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (515, 67, '3/5/2017', 'A', 88, 'FALSE', 'PRIVATE', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (516, 45, '1/24/2017', 'B', 37, 'TRUE', 'PUBLIC', 35);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (517, 82, '10/19/2017', 'B', 90, 'TRUE', 'PRIVATE', 50);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (518, 12, '2/16/2018', 'B', 72, 'FALSE', 'PUBLIC', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (519, 75, '10/28/2015', 'B', 7, 'TRUE', 'PUBLIC', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (520, 79, '3/27/2018', 'A', 45, 'FALSE', 'PUBLIC', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (521, 5, '11/15/2015', 'B', 89, 'FALSE', 'PUBLIC', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (522, 61, '8/5/2017', 'A', 35, 'FALSE', 'PUBLIC', 6);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (523, 92, '12/17/2015', 'A', 53, 'TRUE', 'PRIVATE', 40);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (524, 12, '3/2/2018', 'A', 32, 'FALSE', 'PRIVATE', 22);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (525, 81, '4/29/2018', 'A', 22, 'TRUE', 'PUBLIC', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (526, 98, '6/30/2016', 'B', 73, 'FALSE', 'PUBLIC', 40);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (527, 2, '7/20/2016', 'B', 26, 'FALSE', 'PUBLIC', 4);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (528, 96, '9/21/2016', 'A', 63, 'FALSE', 'PUBLIC', 45);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (529, 98, '1/31/2016', 'A', 17, 'TRUE', 'PRIVATE', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (530, 36, '12/2/2017', 'A', 98, 'TRUE', 'PRIVATE', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (531, 90, '10/5/2017', 'B', 75, 'FALSE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (532, 93, '7/16/2016', 'B', 37, 'TRUE', 'PUBLIC', 15);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (533, 52, '5/19/2018', 'A', 44, 'TRUE', 'PRIVATE', 6);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (534, 67, '1/24/2018', 'A', 1, 'FALSE', 'PRIVATE', 10);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (535, 28, '11/9/2015', 'B', 77, 'TRUE', 'PUBLIC', 4);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (536, 41, '2/18/2018', 'A', 86, 'TRUE', 'PUBLIC', 40);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (537, 41, '10/19/2016', 'A', 27, 'FALSE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (538, 21, '9/1/2015', 'A', 93, 'FALSE', 'PRIVATE', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (539, 5, '1/25/2017', 'A', 14, 'FALSE', 'PUBLIC', 30);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (540, 78, '1/18/2018', 'B', 23, 'FALSE', 'PRIVATE', 34);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (541, 29, '7/31/2016', 'B', 78, 'TRUE', 'PRIVATE', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (542, 92, '3/21/2017', 'B', 84, 'TRUE', 'PRIVATE', 38);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (543, 89, '5/20/2017', 'A', 82, 'TRUE', 'PUBLIC', 9);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (544, 96, '8/18/2015', 'A', 95, 'FALSE', 'PUBLIC', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (545, 84, '9/23/2015', 'A', 41, 'TRUE', 'PUBLIC', 12);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (546, 20, '8/11/2016', 'B', 43, 'FALSE', 'PUBLIC', 9);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (547, 7, '5/17/2017', 'A', 97, 'FALSE', 'PUBLIC', 15);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (548, 86, '8/11/2018', 'A', 34, 'FALSE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (549, 85, '10/30/2015', 'B', 66, 'TRUE', 'PUBLIC', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (550, 53, '9/3/2017', 'A', 73, 'FALSE', 'PRIVATE', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (551, 92, '4/17/2018', 'A', 98, 'TRUE', 'PUBLIC', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (552, 28, '3/19/2017', 'B', 86, 'FALSE', 'PUBLIC', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (553, 92, '11/19/2016', 'A', 49, 'TRUE', 'PRIVATE', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (554, 30, '12/17/2015', 'A', 97, 'TRUE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (555, 82, '12/29/2016', 'B', 40, 'TRUE', 'PRIVATE', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (556, 80, '4/7/2017', 'B', 87, 'TRUE', 'PUBLIC', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (557, 37, '6/6/2016', 'A', 3, 'TRUE', 'PUBLIC', 15);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (558, 13, '3/11/2018', 'A', 54, 'FALSE', 'PRIVATE', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (559, 60, '6/5/2018', 'B', 47, 'TRUE', 'PUBLIC', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (560, 50, '4/30/2016', 'A', 88, 'FALSE', 'PRIVATE', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (561, 86, '5/15/2018', 'A', 22, 'TRUE', 'PRIVATE', 9);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (562, 90, '9/3/2015', 'B', 27, 'FALSE', 'PRIVATE', 0);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (563, 15, '9/23/2016', 'B', 19, 'TRUE', 'PUBLIC', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (564, 61, '11/29/2015', 'B', 49, 'FALSE', 'PUBLIC', 1);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (565, 20, '8/10/2016', 'A', 10, 'FALSE', 'PRIVATE', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (566, 65, '6/5/2018', 'B', 7, 'FALSE', 'PRIVATE', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (567, 84, '3/22/2017', 'A', 49, 'TRUE', 'PRIVATE', 9);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (568, 9, '7/21/2018', 'B', 46, 'TRUE', 'PUBLIC', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (569, 16, '5/17/2016', 'A', 62, 'TRUE', 'PUBLIC', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (570, 47, '5/25/2016', 'B', 1, 'TRUE', 'PRIVATE', 36);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (571, 25, '12/14/2015', 'B', 65, 'FALSE', 'PRIVATE', 40);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (572, 19, '7/23/2017', 'B', 52, 'FALSE', 'PUBLIC', 38);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (573, 49, '7/9/2016', 'A', 41, 'FALSE', 'PUBLIC', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (574, 87, '7/22/2018', 'B', 15, 'TRUE', 'PRIVATE', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (575, 74, '7/22/2016', 'A', 20, 'TRUE', 'PUBLIC', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (576, 64, '4/28/2018', 'B', 11, 'TRUE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (577, 99, '10/14/2016', 'A', 48, 'FALSE', 'PRIVATE', 25);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (578, 29, '3/3/2016', 'A', 78, 'FALSE', 'PRIVATE', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (579, 45, '11/1/2017', 'A', 17, 'TRUE', 'PUBLIC', 6);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (580, 89, '3/1/2018', 'A', 43, 'FALSE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (581, 32, '3/15/2018', 'B', 41, 'FALSE', 'PUBLIC', 35);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (582, 28, '3/31/2016', 'B', 42, 'TRUE', 'PRIVATE', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (583, 20, '12/12/2015', 'A', 58, 'TRUE', 'PRIVATE', 29);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (584, 27, '1/3/2016', 'A', 69, 'TRUE', 'PRIVATE', 18);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (585, 41, '2/2/2016', 'A', 16, 'FALSE', 'PRIVATE', 2);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (586, 16, '12/30/2016', 'B', 94, 'FALSE', 'PUBLIC', 3);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (587, 46, '4/10/2016', 'A', 57, 'TRUE', 'PRIVATE', 11);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (588, 2, '10/2/2015', 'A', 81, 'TRUE', 'PRIVATE', 31);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (589, 83, '10/10/2017', 'B', 87, 'FALSE', 'PUBLIC', 33);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (590, 18, '4/4/2017', 'A', 67, 'FALSE', 'PRIVATE', 39);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (591, 39, '11/23/2016', 'A', 44, 'TRUE', 'PRIVATE', 37);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (592, 4, '5/24/2018', 'B', 48, 'FALSE', 'PUBLIC', 8);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (593, 95, '4/23/2017', 'B', 100, 'TRUE', 'PRIVATE', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (594, 44, '7/3/2016', 'A', 95, 'FALSE', 'PUBLIC', 11);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (595, 84, '11/19/2015', 'A', 86, 'FALSE', 'PUBLIC', 41);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (596, 19, '1/8/2016', 'B', 98, 'TRUE', 'PRIVATE', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (597, 57, '7/14/2018', 'A', 1, 'FALSE', 'PRIVATE', 22);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (598, 24, '11/18/2017', 'A', 85, 'FALSE', 'PRIVATE', 27);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (599, 52, '7/23/2016', 'B', 87, 'FALSE', 'PRIVATE', 3);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (600, 31, '4/18/2018', 'B', 58, 'FALSE', 'PRIVATE', 9);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (601, 87, '8/6/2018', 'B', 51, 'TRUE', 'PUBLIC', 5);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (602, 82, '8/19/2017', 'B', 1, 'TRUE', 'PRIVATE', 16);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (603, 30, '2/19/2018', 'B', 73, 'FALSE', 'PUBLIC', 41);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (604, 80, '1/11/2018', 'A', 28, 'FALSE', 'PUBLIC', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (605, 75, '4/26/2017', 'B', 95, 'TRUE', 'PRIVATE', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (606, 94, '4/20/2017', 'A', 26, 'FALSE', 'PRIVATE', 48);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (607, 23, '7/18/2018', 'A', 50, 'FALSE', 'PUBLIC', 13);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (608, 6, '9/21/2017', 'A', 39, 'TRUE', 'PRIVATE', 46);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (609, 48, '5/20/2017', 'B', 19, 'TRUE', 'PRIVATE', 28);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (610, 14, '7/29/2017', 'A', 52, 'TRUE', 'PUBLIC', 21);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (611, 54, '4/6/2017', 'B', 49, 'FALSE', 'PRIVATE', 19);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (612, 19, '12/4/2017', 'B', 65, 'TRUE', 'PUBLIC', 14);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (613, 29, '6/30/2018', 'A', 36, 'FALSE', 'PUBLIC', 15);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (614, 5, '10/23/2015', 'B', 44, 'FALSE', 'PUBLIC', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (615, 37, '7/9/2016', 'A', 56, 'TRUE', 'PUBLIC', 49);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (616, 47, '1/12/2018', 'A', 29, 'FALSE', 'PUBLIC', 38);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (617, 70, '7/18/2017', 'B', 89, 'FALSE', 'PRIVATE', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (618, 34, '2/16/2016', 'B', 30, 'FALSE', 'PRIVATE', 26);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (619, 71, '2/10/2016', 'B', 95, 'TRUE', 'PRIVATE', 47);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (620, 90, '12/20/2016', 'A', 77, 'FALSE', 'PUBLIC', 43);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (621, 30, '8/11/2018', 'A', 80, 'FALSE', 'PRIVATE', 22);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (622, 99, '11/10/2015', 'A', 1, 'TRUE', 'PUBLIC', 23);
insert into DECISIONINFO (DECISION_ID, USER_ID, DATE_CREATED, WINNER, WIN_PERCENT, COMPLETE, PRIVACY, STAR) values (623, 59, '9/10/2017', 'A', 92, 'TRUE', 'PUBLIC', 23);
